amount,beneficiary_new,device_new,location_changed,transaction_count_last_hour,is_night_transaction,fraud
8345,1,1,0,6,0,1
42343,0,1,0,6,1,1
44870,1,0,0,10,1,1
51280,0,1,0,3,1,0
44596,0,0,1,7,1,1
11589,0,0,1,11,1,0
43273,0,1,0,7,0,1
95206,0,0,0,4,1,0
97639,0,0,1,2,1,0
70649,1,0,1,6,1,1
77660,0,1,0,4,0,0
56078,0,0,0,6,1,1
74267,0,0,0,1,1,0
40828,0,1,1,14,1,1
89134,1,1,1,14,1,1
16811,1,0,1,4,0,0
82212,0,1,1,9,0,1
83906,1,0,1,3,0,1
69094,0,0,1,1,0,0
44193,1,0,0,15,0,0
34440,1,1,1,13,1,1
92976,0,0,1,9,1,1
58655,0,0,0,15,1,1
9570,0,1,1,6,0,1
98412,0,1,0,3,0,0
38836,0,1,1,7,0,1
2095,1,0,1,9,1,1
77547,1,1,1,14,1,1
26935,0,0,1,3,0,0
29824,0,0,1,14,0,1
56740,1,0,0,0,0,0
83092,1,0,1,9,1,1
96948,1,1,0,2,1,1
52983,0,0,0,11,0,0
79661,1,0,1,13,0,1
16820,1,1,0,6,0,1
21094,0,0,0,10,1,1
5468,1,0,1,14,0,1
41020,0,1,1,9,1,1
94872,1,1,0,14,0,1
52881,1,1,1,12,0,1
88207,1,1,0,5,0,1
23822,0,0,0,13,0,0
72923,1,1,0,13,1,1
78572,0,0,0,9,1,1
56577,0,0,1,12,1,1
35904,1,0,0,5,0,1
85746,1,0,1,8,0,1
68369,1,1,1,3,0,1
23865,0,0,1,7,1,1
89518,0,1,0,9,0,1
33185,0,0,1,10,1,1
96845,1,1,0,2,0,1
75310,0,0,0,13,0,0
44199,1,0,1,12,1,1
68213,1,1,1,11,0,1
73369,1,0,0,9,0,1
33764,0,1,0,0,1,0
56769,1,0,0,6,0,1
53320,0,1,0,1,0,0
10847,0,0,1,9,0,0
37201,0,0,1,8,1,1
20584,0,1,0,2,0,0
51713,0,1,1,14,0,1
82523,0,1,1,7,0,1
59631,1,1,0,12,1,1
4893,1,0,0,5,0,0
23850,1,1,0,5,0,1
66804,1,1,0,8,1,1
61569,0,1,1,14,0,1
64180,1,0,0,3,1,1
88944,0,1,1,6,0,1
703,1,1,1,13,0,1
99215,1,1,0,11,1,1
77584,1,0,0,13,1,1
65135,0,0,1,6,0,1
51953,1,1,1,12,1,1
68027,1,1,1,8,1,1
97693,0,1,1,7,1,1
33227,1,0,0,8,0,1
31732,1,1,0,0,1,1
80203,1,1,0,8,1,1
31167,1,1,1,1,1,1
1055,1,0,0,6,1,1
76167,0,0,0,7,1,1
49877,1,0,1,0,1,1
60209,0,0,1,2,1,0
94696,1,0,0,8,0,1
13647,0,0,1,11,0,1
59338,1,0,0,9,1,1
36948,1,1,1,13,0,1
28727,0,1,0,15,1,1
44097,0,0,1,2,0,0
2871,0,1,1,1,1,1
14540,1,0,1,9,1,1
60587,1,1,0,6,0,1
56082,0,1,1,6,1,1
85991,1,1,1,6,1,1
45180,0,1,0,5,1,1
95284,1,1,1,13,1,1
63130,0,0,0,5,0,0
12532,0,0,0,6,1,0
33333,1,1,0,6,0,1
54000,1,0,1,0,1,1
8768,0,1,1,3,0,0
35139,0,1,0,14,0,1
89324,1,1,1,6,0,1
33432,1,1,0,13,1,1
90552,0,1,1,4,1,1
67480,0,0,0,3,1,0
66428,0,1,1,7,0,1
64646,1,1,1,8,0,1
73758,1,0,0,6,0,1
60546,1,1,0,10,0,1
81274,0,0,1,5,0,1
17182,1,1,0,7,0,1
21744,0,1,1,11,1,1
32189,0,1,0,11,1,1
23693,1,0,0,0,0,0
82407,1,0,0,10,0,1
38400,0,0,0,4,0,0
67887,0,0,1,3,0,1
31231,0,1,1,9,1,1
67760,1,1,1,14,0,1
68969,0,1,1,10,0,1
13859,1,0,0,15,0,0
67630,0,1,1,4,1,1
66218,1,0,1,11,1,1
69288,0,1,1,1,0,1
67379,0,1,1,9,1,1
59538,1,0,1,0,1,1
72767,1,0,1,0,0,1
37862,1,1,0,7,1,1
58246,1,1,1,11,0,1
43699,0,0,0,4,1,0
43319,1,1,1,15,1,1
48872,0,1,1,3,0,1
67512,1,0,1,7,1,1
61695,0,0,1,1,1,1
47834,1,1,1,14,1,1
57296,1,0,0,10,1,1
15489,0,1,1,7,1,1
22219,1,1,1,8,0,1
39569,0,0,0,15,0,0
52175,1,0,0,9,1,1
90989,0,1,0,15,0,1
44531,1,1,1,7,1,1
46715,1,1,1,5,0,1
73270,0,0,1,15,1,1
66812,0,1,0,9,0,1
65995,1,0,1,6,0,1
11738,1,1,1,10,0,1
82117,1,0,0,12,1,1
80848,0,0,1,1,1,0
11633,0,1,1,6,0,1
14259,1,0,0,1,0,0
37460,0,0,0,7,0,0
56910,0,1,0,5,0,1
71317,1,0,0,6,1,1
59055,0,1,1,13,1,1
98106,1,0,0,7,1,1
91766,0,0,1,5,1,1
38386,1,1,0,13,1,1
4030,1,1,0,5,1,1
56997,1,0,1,10,0,1
62276,1,1,1,5,1,1
69106,1,0,1,8,1,1
28572,1,0,0,10,1,1
52971,1,0,0,8,0,1
82230,1,0,1,8,1,1
54927,0,0,0,4,0,0
87261,0,1,1,15,0,1
6975,0,1,0,7,1,1
35468,0,1,0,6,1,1
39526,1,1,0,1,1,1
43073,1,1,1,12,1,1
65952,1,0,0,11,1,1
96406,0,1,1,13,1,1
78960,1,0,1,7,0,1
4873,1,1,0,8,1,1
25381,1,1,0,1,0,1
19882,0,1,1,8,1,1
48420,0,0,0,10,0,0
12248,1,0,1,13,1,1
30958,0,1,1,1,0,1
24680,0,0,1,13,1,1
24501,1,0,1,4,0,1
71923,0,0,1,1,0,0
5764,0,1,0,4,0,0
35131,1,1,1,13,1,1
78559,0,1,0,15,0,1
46151,1,0,0,9,0,1
66134,0,0,1,0,1,1
95988,1,0,0,1,1,0
1520,0,0,0,12,1,0
44553,0,1,0,9,1,1
20415,0,1,0,2,0,0
37062,0,0,0,13,1,0
46157,1,0,0,7,0,1
11430,1,1,1,0,1,1
32939,1,1,1,10,0,1
59987,0,0,0,12,1,0
18970,1,1,0,0,0,0
98184,1,1,0,13,0,1
60702,0,0,0,2,0,0
59559,0,0,0,11,0,1
30198,0,0,1,8,1,1
91963,1,0,1,10,1,1
58081,1,0,0,3,0,0
19486,1,0,1,8,1,1
43921,1,0,0,4,0,0
9120,0,1,1,1,1,0
6640,0,0,1,12,1,1
29495,1,0,0,0,1,0
92986,1,1,0,14,0,1
75812,1,0,1,8,0,1
58947,0,0,0,14,0,0
57881,0,0,0,10,0,1
89223,0,0,1,2,1,1
49135,1,0,1,12,1,1
4924,1,0,1,7,0,1
92039,0,0,1,11,0,1
79605,0,0,0,15,0,0
37786,1,0,1,9,0,1
46025,1,1,0,10,0,1
61321,0,1,1,11,0,1
34304,1,0,0,15,1,1
19394,0,1,0,5,1,0
99726,0,1,0,3,1,1
2717,0,0,0,13,0,0
85212,0,1,0,2,1,0
6521,0,0,1,12,0,1
3261,1,1,1,15,1,1
11192,1,1,0,12,0,1
13886,1,1,1,9,1,1
64437,1,0,1,11,1,1
89995,0,0,0,1,1,0
26924,1,1,0,14,1,1
87946,0,1,0,1,1,1
13972,1,1,1,13,1,1
47693,0,0,0,15,1,0
66893,1,1,1,14,0,1
80606,1,1,0,7,1,1
79321,1,0,0,11,0,1
10619,0,0,1,8,1,1
16233,0,1,1,3,0,1
55180,0,0,1,7,0,1
82297,0,0,1,6,0,1
84168,1,0,1,11,0,1
43278,1,0,1,5,0,1
78510,1,1,1,15,0,1
24518,0,1,0,9,1,1
59352,0,0,0,4,0,0
57836,1,1,1,0,0,1
85430,1,1,1,1,1,1
63323,1,1,0,14,1,1
9820,0,1,0,9,1,1
45941,0,0,0,10,1,0
4249,0,1,0,1,1,0
4640,0,1,1,14,1,1
24538,1,0,0,3,1,1
49588,1,0,1,10,0,1
75155,1,0,1,8,0,1
94059,0,0,1,4,1,1
62220,1,0,1,8,0,1
283,0,0,1,3,0,0
82368,0,1,1,10,0,1
40297,0,0,0,10,1,0
24827,1,1,1,12,0,1
54106,1,0,1,5,1,1
42480,1,1,0,0,0,0
30314,1,1,1,5,0,1
74760,1,0,1,2,1,1
87447,1,0,1,12,1,1
81918,1,1,1,1,0,1
6748,0,0,0,14,1,0
51373,0,1,0,2,1,0
97121,0,0,0,5,1,0
64011,1,1,0,12,0,1
44328,1,1,0,10,1,1
25232,0,0,1,12,1,1
18512,1,0,1,13,1,1
15379,1,0,1,15,0,1
7904,1,0,1,5,0,1
76763,0,0,1,5,1,1
14898,1,0,1,0,0,0
67370,1,1,0,3,1,1
54126,1,0,0,3,0,0
14265,1,1,0,4,0,1
66434,1,1,1,12,1,1
81920,1,0,0,14,0,1
16434,0,1,1,10,0,1
41016,1,0,1,6,0,1
73467,0,0,0,6,0,1
41341,0,0,0,11,1,1
22490,0,1,0,8,0,1
19439,1,1,0,12,1,1
82640,0,0,0,4,1,0
99396,1,0,0,13,1,1
58844,1,1,0,9,0,1
96010,0,1,1,12,1,1
6890,1,1,0,2,0,0
85334,1,0,1,1,0,1
28760,0,1,0,0,1,0
37279,1,0,1,8,0,1
45497,1,0,1,6,0,1
57037,0,1,0,7,0,1
22285,0,1,0,5,1,1
85416,1,0,1,1,1,1
85390,0,1,1,7,0,1
80603,1,0,0,2,1,1
77848,0,0,0,10,0,0
92782,1,0,1,0,1,1
65061,1,1,0,9,1,1
79978,1,0,1,14,1,1
54645,1,0,0,7,0,1
75964,1,0,1,8,1,1
98174,0,0,1,10,1,1
25809,0,0,1,2,1,0
12717,1,0,1,3,0,0
78304,1,1,1,10,0,1
56315,0,1,1,0,1,1
33105,0,1,0,15,0,1
31197,1,0,1,15,1,1
93078,0,0,0,3,0,0
10609,1,0,0,11,1,1
97319,1,0,0,2,0,0
98299,1,1,0,15,0,1
11592,1,0,0,3,0,0
66143,1,0,0,1,1,1
76313,1,0,0,7,0,1
2552,0,1,1,11,0,1
5936,0,0,0,9,0,0
3211,0,1,0,4,1,0
8315,1,1,1,6,0,1
37003,1,0,0,4,0,0
24703,1,1,1,6,0,1
40134,0,0,0,13,1,0
5996,0,1,1,0,0,0
82545,1,0,0,3,0,0
48123,1,1,1,4,0,1
99693,0,0,0,11,1,1
17201,0,1,1,2,1,1
59600,1,1,1,14,1,1
28639,1,1,0,4,0,1
70491,0,0,1,5,0,1
66511,1,0,0,8,1,1
77029,1,1,1,13,0,1
95021,0,1,0,0,1,1
86256,1,1,0,7,0,1
